No.,Sexo,Tipo_Empleo,Tiene_Vehiculo,Edad,Ciudad_Chile,Num_Entidades_Deuda,Tiene_Tarjeta,Saldo_Tarjeta_CLP,Saldo_Total_CLP,Variacion_Endeudamiento,Peor_Calificacion_36M,Peor_Calificacion_12M,Reportes_Central_36M,Reportes_Central_12M,Promedio_Saldo_CLP,Maximo_Saldo_CLP,Ingreso_CLP,Ratio_Saldo_Ingreso,ScoreRiesgo,RiesgoAlto
1127,F,IND,0,29,SANTIAGO,1,0,0,1284350,-0.460147862462521,0,0,35,12,1179684.4,2812208,1309000,0.0817640640588194,3.79,0
1128,M,DEP,0,55,SANTIAGO,1,0,0,573648,-0.392350219854194,0,0,12,12,1013558.87,1186923,1360000,0.0351499978462011,3.56,0
1129,F,DEP,0,50,VALPARAISO,3,1,897472.5,2738504.5,-0.684879677889178,3,3,36,12,6327160.81,10954366.5,1224000,0.186445010454452,33.47,1
1130,M,IND,0,26,SANTIAGO,2,0,0,1540353,0.350287018397082,0,0,11,9,494135.6,1705814,1666000,0.0770484655337902,7.16,0
1131,F,IND,0,33,CONCEPCION,4,1,115022,8540511,-0.216549234200423,0,0,21,12,10225735.11,12637902,2550000,0.279101657545697,14.81,1
1132,F,IND,0,36,SANTIAGO,2,1,183311,1301596.5,-0.0719835174648534,0,0,19,12,1178986.21,2665124,5950000,0.0182296426018257,6.83,0
1133,F,IND,0,37,SANTIAGO,1,1,606815,606815,-0.773839419727991,0,0,28,11,1730644.71,3516764.5,1190000,0.0424940446432742,3.57,0
1134,M,DEP,0,53,SANTIAGO,0,0,0,0,-1,0,0,1,1,43333,43333,1785000,0,0,0
1135,M,DEP,0,66,VALPARAISO,1,1,588667.5,588667.5,-0.700759965921573,1,1,35,12,2145817.09,4000771.5,1275000,0.0384749974852943,11.05,0
1136,F,IND,0,45,SANTIAGO,3,1,2008754,16818924.5,-0.0510582328914559,0,0,30,12,9544288.41,20344104,3825000,0.366425362387247,11.94,1
1137,F,IND,0,23,SANTIAGO,1,0,0,282115,-0.226083333333333,0,0,26,12,572744.88,1020000,1530000,0.0153657399038268,3.47,0
1138,M,IND,0,52,SANTIAGO,4,1,24341543.5,24341543.5,-0.0995666613093888,1,1,36,12,20917868.71,28294842.5,2422500,0.837342368856472,25.17,1
1139,M,IND,0,34,SANTIAGO,1,0,0,2787923.5,-0.295964972129394,0,0,11,11,2591545.88,5132827,19550000,0.0118837318334027,3.45,0
1140,F,IND,0,34,SANTIAGO,2,0,0,18166871.5,-0.558266923214655,1,1,31,12,35926098.3,48611568,4165000,0.363482815856686,16.05,1
1141,F,IND,0,41,SANTIAGO,1,0,0,1225105,-0.716167782591571,1,0,25,9,2250977.22,4316300,1275000,0.080072216988744,3.76,0
1142,F,DEP,0,39,SANTIAGO,1,0,0,675359,-0.660431138462622,0,0,15,12,2919580.68,3861822,1870000,0.0300962107800263,3.51,0
1143,M,IND,1,40,SANTIAGO,4,1,10232725,11965101.5,0.0171123414764257,1,0,36,12,8298463.3,13416340.5,1360000,0.733155684242912,17.15,1
1144,M,IND,1,58,SANTIAGO,3,1,634363.5,4171723.5,-0.481790841536524,0,0,31,12,8283993.41,12808939,2720000,0.127810152334248,10.69,0
1145,M,IND,0,44,VALDIVIA,2,0,0,3249754,-0.620952598260059,0,0,31,12,10315356.9,17508640,1275000,0.212402208339725,7.78,0
1146,M,IND,0,25,SANTIAGO,3,1,232594,15262787,-0.275967402457725,1,1,36,12,22647713.31,24428651.5,2380000,0.53441129081193,20.28,1
1147,F,IND,0,54,VALPARAISO,3,1,176995.5,7059751.5,0.391423875841203,4,0,36,12,3135830.2,5073760.5,1317500,0.44653706853023,12.38,1
1148,M,DEP,0,32,SANTIAGO,1,1,1190748,1190748,1,0,0,3,3,0,0,1445000,0.0686705842750528,3.83,0
1149,F,IND,0,68,CONCEPCION,0,0,0,0,-0.836096623577553,1,1,27,11,1186982.5,2768951.5,935000,0,7.51,0
1150,F,DEP,0,32,SANTIAGO,2,1,374688.5,1250095,-0.448728881106672,0,0,33,12,2013006.81,3359225.5,2125000,0.0490233314108498,6.96,0
1151,F,IND,0,45,CONCEPCION,1,0,0,1331720.5,0.125561808676715,3,0,29,12,635299.35,1529991.5,1946500,0.0570134618968464,3.71,0
1152,M,IND,0,40,SANTIAGO,0,0,0,0,0,1,,13,0,0,0,1445000,0,0.07,0
1153,M,IND,0,38,CONCEPCION,2,1,2218738,2363340,-0.636881854615322,1,1,34,12,5514350.01,7472018.5,2720000,0.0724062477816713,14.56,1
1154,M,IND,0,43,SANTIAGO,1,0,0,202920.5,-0.701533299195257,0,0,13,12,1526917.05,2041708.5,2805000,0.00602853517443449,3.39,0
1155,M,DEP,0,26,SANTIAGO,0,0,0,0,-0.160023226423472,1,1,27,11,1791635.1,2986254,2210000,0,7.56,0
1156,M,DEP,0,29,SANTIAGO,2,1,2658366.5,2658366.5,-0.121069390072198,1,1,36,12,1833582,3024546.5,1530000,0.144791195817473,14.97,1
1157,M,DEP,0,32,SANTIAGO,3,1,290360,821040.5,-0.0978311236967435,0,0,14,11,626544.86,1320730,1105000,0.0619185850740132,10.38,0
1158,M,DEP,1,43,SANTIAGO,2,1,6726628,6726628,-0.260915116402546,1,0,36,12,5011020.3,10165821.5,2154750,0.260147261470888,8.05,0
1159,F,DEP,0,51,SANTIAGO,1,0,0,1445085,-0.299004353615296,1,1,29,12,1349286,2272594,1020000,0.118062490354372,11.49,1
1160,M,DEP,0,38,SANTIAGO,3,1,1171028,2141906.5,-0.591711111111111,0,0,22,12,5336096.51,7650000,2762500,0.0646125621534672,10.36,0
1161,F,IND,0,31,CONCEPCION,1,0,0,2140436,-0.223784272176747,0,0,23,12,2459744.7,3160946,2040000,0.0874361075393747,3.84,0
1162,M,IND,0,35,CONCEPCION,1,0,0,6221311.5,-0.182839215686275,1,1,36,12,6105373.71,8670000,3400000,0.152483121262669,11.67,1
1163,M,IND,0,31,SANTIAGO,1,0,0,3803741.5,-0.182163333333333,0,0,17,10,3967487.8,5100000,1810500,0.175077847966591,4.29,0
1164,F,IND,1,46,SANTIAGO,2,0,0,4970060.5,-0.195603832497452,0,0,11,11,7366205.14,8891017,11475000,0.0360933947996122,6.91,0
1165,F,IND,0,34,SANTIAGO,2,0,0,16093466.5,0.262232666666667,1,0,35,12,7084149.48,12750000,2635000,0.508964768849944,9.35,0
1166,M,IND,0,46,SANTIAGO,0,0,0,0,-0.91308717731697,3,3,34,10,1260369.2,2570944,2040000,0,22.51,1
1167,F,IND,0,41,SANTIAGO,2,0,0,2854623,-0.492239895313382,0,0,21,12,6208417.51,9347135.5,11050000,0.0215280767607234,6.81,0
1168,F,IND,0,53,SANTIAGO,1,0,0,5012271.5,-0.214777683918125,0,0,25,12,4026183.61,7013426.5,2040000,0.204749644413822,4.43,0
1169,F,IND,0,44,SANTIAGO,3,0,0,1627427,-0.0550073117431524,0,0,15,12,1518527.81,2586592.5,1402500,0.096697974052408,10.56,0
1170,F,IND,0,53,SANTIAGO,2,0,0,3293699,-0.191867243108867,0,0,35,12,3067543.41,4075690.5,2550000,0.107637218704666,7.27,0
1171,M,DEP,0,68,SANTIAGO,2,1,4396310.5,12430196,-0.0316860478741604,1,0,36,12,7414943.21,14507868,1275000,0.812431058011042,10.88,0
1172,M,DEP,0,34,SANTIAGO,3,1,965430,11800176,-0.294632318682039,1,0,36,12,7345230.2,16729113.5,2550000,0.385626654064488,12.02,1
1173,M,DEP,0,68,SANTIAGO,2,1,2334270,17734697.5,-0.00123811800471482,0,0,36,12,16276232.9,18240991.5,1700000,0.869347874051575,11.17,0
1174,M,DEP,0,48,SANTIAGO,2,1,5255686,5996835,0.0502386660933822,0,0,26,12,5460885.01,5831892.5,961350,0.519827541146344,9.39,0
1175,F,IND,0,23,SANTIAGO,2,0,0,1280474,1,0,0,1,1,0,0,1190000,0.089669041339703,7.27,0
1176,F,DEP,0,58,SANTIAGO,3,1,1425909,2549558,-0.454787211337346,2,1,36,12,4046737.8,5973885,1020000,0.208297205204477,18.6,1
1177,M,IND,1,24,SANTIAGO,1,0,0,1658520,-0.599137168673761,0,0,35,12,3895191.81,6007315.5,2167500,0.0637647034308072,3.69,0
1178,M,IND,0,32,SANTIAGO,2,0,0,4800477,-0.0546835345751026,0,0,30,12,3480469.5,5308581.5,4462500,0.0896447602307234,7.19,0
1179,F,DEP,0,45,SANTIAGO,1,0,0,821916,-0.301232109520846,4,0,19,12,1218801.82,1365950,1700000,0.0402899980250001,3.59,0
1180,F,DEP,0,32,SANTIAGO,1,0,0,1670726,-0.277494285714286,0,0,11,11,1970677.14,2975000,2550000,0.0545988871046115,3.66,0
1181,F,IND,0,53,SANTIAGO,3,1,197846,1510900.5,-0.137681649413558,4,0,36,12,1564565.5,2765492,1700000,0.0740637463694242,10.44,0
1182,M,DEP,0,49,CONCEPCION,0,0,0,0,-1,2,,21,0,1205174.2,3582852,1360000,0,0,0
1183,F,IND,0,28,SANTIAGO,3,1,2927051.5,3819551.5,-0.140752032520325,0,0,36,12,3051772,4934760,1572500,0.202413953237204,11.09,0
1184,F,IND,0,56,SANTIAGO,2,0,0,6860256.5,-0.148896807600613,1,0,36,12,6027432.7,10075713,4165000,0.137260031267306,7.43,0
1185,F,IND,0,50,SANTIAGO,1,0,0,775786.5,-0.477120315581854,4,0,18,11,2561113.75,4309500,2550000,0.025352499171487,3.5,0
1186,F,IND,0,54,SANTIAGO,0,0,0,0,-1,4,,19,0,382841.1,5742617,2550000,0,0,0
1187,M,DEP,0,23,SANTIAGO,2,0,0,1482944,-0.481060311888416,1,0,35,11,3004648.6,4377976,1190000,0.103847611775377,7.23,0
1188,F,DEP,0,35,CONCEPCION,3,1,7463748,7463748,-0.0389659684248207,3,0,36,12,5948285.8,8263326,2125000,0.292695988521726,11.56,1
1189,M,IND,0,41,CONCEPCION,1,0,0,502511.5,-0.688251402947587,0,0,10,10,1913481.07,2585538.5,2210000,0.0189483967214028,3.45,0
1190,F,IND,1,59,SANTIAGO,5,1,1550196,4103358,-0.0693805585894835,0,0,19,12,2212846.9,5447650,1912500,0.1787955477649,17.65,1
1191,F,DEP,0,49,SANTIAGO,3,1,9019384,9308384,-0.337702592074493,1,0,36,12,9072251.7,14473851,1955000,0.396776794681296,12.07,1
1192,M,IND,0,42,SANTIAGO,1,0,0,3253001,-0.592716633252096,0,0,30,12,8352185.51,10382945.5,3400000,0.0797304147124898,3.77,0
1193,M,IND,0,44,SANTIAGO,2,1,141610,1369503,-0.554415974092747,1,0,36,12,3137233.8,4430574,1785000,0.0639357113008538,7.03,0
1194,M,IND,0,23,VALDIVIA,0,0,0,0,-1,1,1,23,2,1453326.77,2021130,1105000,0,7.5,0
1195,F,IND,1,52,SANTIAGO,1,0,0,802187.5,-0.667980548331798,1,1,36,12,3342405.1,4373301,2040000,0.0327690958836154,11.02,0
1196,M,DEP,0,42,SANTIAGO,1,0,0,1889057,-0.0780581344572915,2,0,34,12,1198815.1,2238517.5,2550000,0.0617338868714416,3.72,0
1197,M,IND,0,27,CONCEPCION,0,0,0,0,-0.548570427009618,0,0,18,6,1159858.15,1939827.5,1895500,0,0.03,0
1198,F,IND,0,46,CONCEPCION,1,0,0,252841,-0.71252,4,0,26,12,1478433.3,2550000,2550000,0.00826277750775237,3.4,0
1199,F,IND,0,31,SANTIAGO,3,1,2622445.5,3068687,-0.354359773163391,1,0,34,11,2892616.3,4752936.5,2125000,0.120340661947425,10.66,0
1200,F,DEP,0,39,SANTIAGO,4,1,6369441,6369441,-0.248774498956399,4,0,36,12,7247185,9602807,2550000,0.208151659864325,14.45,1
1201,M,IND,0,28,SANTIAGO,2,0,0,2173611.5,-0.192572002161995,0,0,31,12,1799560.5,3412588.5,2975000,0.0608854744850007,7.04,0
1202,M,DEP,0,26,CONCEPCION,1,1,280177,280177,-0.752601132521286,2,2,35,11,1024749.8,2086495,1166200,0.0200206496869712,18.45,1
1203,M,IND,0,56,SANTIAGO,2,1,3974574.5,4657048,-0.187732756021437,4,0,21,10,4950098.84,6258431,2550000,0.152191106137546,7.5,0
1204,M,IND,0,26,SANTIAGO,1,0,0,4316283,-0.0814732891492742,1,0,30,6,1975608.68,5195463.5,1530000,0.23509165386211,4.6,0
1205,F,DEP,0,26,CONCEPCION,4,1,993930.5,6173218.5,-0.452490589752215,0,0,30,12,6978953.3,14377809.5,1700000,0.302608735166238,14.92,1
1206,M,IND,1,30,SANTIAGO,2,1,332834.5,11261191,-0.401290647899643,0,0,36,12,16701999.6,21846547,2890000,0.324717147499505,8.37,0
1207,M,IND,0,25,SANTIAGO,1,0,0,472804,-0.150142857142857,2,0,20,10,341917.77,892500,1130500,0.0348521277567354,3.57,0
1208,F,IND,0,41,SANTIAGO,1,0,0,1157904,-0.685245174378573,3,3,36,12,2180097,3678749,977500,0.0987130350628274,26.36,1
1209,F,IND,0,29,SANTIAGO,1,0,0,192720.5,-0.914498770241495,3,0,36,12,2121104.7,6179262,3400000,0.00472354155089359,3.36,0
1210,F,IND,0,43,SANTIAGO,0,0,0,0,-1,2,0,28,4,1451794.05,2558389.5,1122000,0,0,0
1211,M,IND,0,50,SANTIAGO,1,0,0,4486878,0.0171294723220289,0,0,22,12,3474754.1,5878727.5,3740000,0.0999749977723931,3.92,0
1212,F,DEP,1,36,CONCEPCION,4,1,185164,4507159,-0.216138465352889,0,0,26,12,6848027.81,9667747,2125000,0.176751326401909,14.29,1
1213,M,DEP,0,46,SANTIAGO,2,0,0,3597642,-0.219945272923022,0,0,26,12,4516229.01,5787080.5,1275000,0.235139984631374,7.92,0
1214,M,IND,0,46,SANTIAGO,2,1,137853,1903541,-0.258734932000824,2,0,34,12,1732810.51,2640032,1700000,0.0933108287592731,7.2,0
1215,F,IND,1,49,SANTIAGO,0,0,0,0,0,,,0,0,0,0,2890000,0,0.07,0
1216,F,DEP,1,48,CONCEPCION,2,1,791945,3329118.5,-0.523528526360735,2,0,36,12,6959222.51,11068394,1275000,0.217589430222913,7.81,0
1217,F,DEP,0,62,SANTIAGO,1,1,330437.5,330437.5,-0.888911548962205,4,0,36,12,487798.51,3876127.5,1700000,0.0161979158726512,3.42,0
1218,M,IND,0,25,SANTIAGO,3,0,0,7949361.5,-0.110251687203119,0,0,33,12,6071030.31,12094794.5,3400000,0.194837286891243,11.06,0
1219,F,DEP,0,43,SANTIAGO,3,1,5229268,5942129,-0.00631912959523016,4,0,36,12,5444099.8,7527302.5,1700000,0.291280819054862,11.56,1
1220,F,DEP,0,34,SANTIAGO,2,1,1032682,10164767.5,-0.295474426570406,0,0,32,12,9232480.1,15663562,1530000,0.553636543919578,9.54,0
1221,M,DEP,1,33,SANTIAGO,2,0,0,1731543.5,-0.377351136846794,3,0,36,12,2419815.1,3358588,1020000,0.141465960664546,7.43,0
1222,M,IND,1,36,SANTIAGO,2,0,0,6890227.5,-0.06975442043222,1,0,26,12,4702096.81,8653000,2550000,0.22517082597481,7.88,0
1223,F,DEP,0,31,SANTIAGO,2,1,452956.5,747651.5,-0.291043572755635,3,0,32,12,458370.4,1212397.5,2975000,0.0209426184609911,6.83,0
1224,F,IND,0,51,CONCEPCION,4,1,2470329.5,7641296,-0.0715466860627239,0,0,31,12,2973923.3,8717923,1955000,0.325715928145101,15.06,1
1225,F,IND,0,53,SANTIAGO,2,1,238195.5,1290104.5,-0.336483565160108,3,0,36,12,6515923.2,8980556,1700000,0.0632404135666464,7.04,0
1226,M,IND,1,40,SANTIAGO,3,1,2268420.5,2423333,0.0216575356293992,0,0,16,12,1234227.46,2778709.5,2295000,0.0879932066814377,10.52,0
1227,F,IND,0,30,SANTIAGO,3,1,821712,7604151,-0.347231587160458,0,0,36,12,7195554.81,11711087.5,4250000,0.149100997076451,10.81,0
1228,M,DEP,0,46,SANTIAGO,1,0,0,4236876,-0.123920552677029,0,0,36,12,2918629.1,5413650,2380000,0.148349994805673,4.15,0
1229,M,IND,0,32,SANTIAGO,2,1,612000,3699319,-0.873024236652802,2,1,24,8,15248803.31,29134056,2805000,0.109902521987447,14.74,1
1230,F,IND,0,45,SANTIAGO,4,1,640662,2409563,-0.0919451991777002,0,0,25,12,1403482.6,2956342.5,2380000,0.084368449426875,13.83,1
1231,F,IND,0,44,SANTIAGO,1,0,0,9447648,-0.129858229254967,0,0,28,12,6709571.3,13246068.5,2856000,0.275666658623172,4.8,0
1232,F,IND,0,26,CONCEPCION,1,0,0,102629,-0.690099110570987,0,0,10,7,624992.67,1755564.5,2040000,0.00419236093985454,3.38,0
1233,M,DEP,0,53,SANTIAGO,3,1,2856272,3710029,0.147417040618091,0,0,24,12,1677737.31,3233374.5,1020000,0.303106919680807,11.63,1
1234,F,IND,0,41,SANTIAGO,1,0,0,244995.5,1,0,0,3,3,0,0,2386800,0.00855383398435025,3.52,0
1235,M,DEP,0,61,SANTIAGO,1,0,0,1049036,-0.826488248886254,2,2,26,12,7271119.81,9862320.5,1428000,0.0612182503957604,18.66,1
1236,F,IND,0,23,SANTIAGO,1,0,0,560065,-0.362233333333333,0,0,19,8,1140625.2,1275000,1700000,0.0274541653208742,3.52,0
1237,M,IND,1,31,SANTIAGO,2,0,0,8536788,0.67388,0,0,31,12,2872526.21,5100000,2167500,0.328211752087207,8.46,0
1238,M,DEP,0,39,SANTIAGO,3,1,2248624,2866871.5,-0.292073602693195,1,1,23,12,1562863.8,4211503.5,1955000,0.12220253102291,18.17,1
1239,M,DEP,0,45,SANTIAGO,2,1,6271937.5,6790786,-0.0862423784543026,0,0,21,12,2549901.4,7988045,1275000,0.443842193212929,9,0
1240,F,IND,0,66,SANTIAGO,2,1,3192404.5,6891834,-0.14533547103821,1,1,36,12,6745130.2,8063788.5,2550000,0.225223325973094,15.38,1
1241,M,IND,0,25,SANTIAGO,2,0,0,3169616,-0.0941910403985149,2,2,36,12,2642277.1,3651557.5,2125000,0.124298661792209,22.37,1
1242,F,IND,0,63,SANTIAGO,1,0,0,1267639,-0.512680416833218,0,0,28,12,1958505.4,3338553.5,2380000,0.0443851174935183,3.6,0
1243,F,IND,0,53,SANTIAGO,1,0,0,8928612.5,0.158743492618867,0,0,36,12,3897522.51,8823442,1241000,0.599557608141445,6.47,0
1244,M,IND,0,37,SANTIAGO,2,1,359864.5,1592645,-0.178016120073368,0,0,13,12,1041635.05,2127099.5,2762500,0.0480435882943111,6.97,0
1245,M,IND,0,38,SANTIAGO,1,1,2847245,5053607,-0.137347506640144,0,0,35,12,3880838.28,5914028,2346000,0.179511467053443,4.31,0
1246,M,DEP,0,62,CONCEPCION,0,0,0,0,0,,,0,0,0,0,1275000,0,0.07,0
1247,F,IND,0,30,VALPARAISO,1,0,0,915288.5,-0.805414267156641,0,0,32,12,3443480.3,6118002.5,1445000,0.0527848008774625,3.62,0
1248,F,IND,0,24,SANTIAGO,3,0,0,2268454.5,0.625197102782962,0,0,19,12,946218.81,1644129.5,1275000,0.148264990309478,10.87,0
1249,M,IND,1,31,SANTIAGO,3,1,5293647,7109332,-0.388705638606334,0,0,36,12,11018791.4,14572510.5,2431000,0.243703954349926,11.29,1
1250,M,IND,0,34,SANTIAGO,0,0,0,0,-1,1,1,29,5,1188633.8,1737757,2125000,0,7.5,0
1251,M,IND,1,37,SANTIAGO,0,0,0,0,-1,4,0,27,6,441035.25,850000,1870000,0,0,0
1252,M,IND,1,33,SANTIAGO,2,0,0,10763754,-0.047616272292808,2,0,36,12,8153738.3,11813283,1530000,0.58626107917968,9.72,0
1253,F,IND,0,56,SANTIAGO,0,0,0,0,-1,1,1,26,7,1958759.8,4421385.5,1326000,0,7.5,0
1254,F,IND,0,54,SANTIAGO,2,0,0,3349161.5,0.828029673893376,3,0,14,10,1135111.84,1832115.5,1530000,0.182416193768181,7.73,0
1255,M,IND,1,40,SANTIAGO,0,0,0,0,-1,0,,20,0,4635656.31,23800782,2975000,0,0,0
1256,M,IND,0,30,SANTIAGO,3,1,247078,1309008.5,0.184623076923077,4,0,24,12,459769.68,1105000,1700000,0.0641670801878882,10.41,0
1257,M,DEP,0,41,SANTIAGO,2,1,6267517.5,11656679,-0.103501389326348,0,0,36,12,9641192.4,13034554.5,1360000,0.714257247900904,10.37,0
1258,F,DEP,0,27,SANTIAGO,3,0,0,11045792.5,-0.058205135651912,0,0,28,12,5183671.11,12585023.5,1870000,0.49223672048856,12.58,1
1259,F,IND,0,51,SANTIAGO,2,0,0,1763784,0.0592288962281969,0,0,36,12,1193839.7,1665158.5,1700000,0.0864599957617649,7.18,0
1260,M,IND,0,47,SANTIAGO,3,1,1456101,2762015.5,0.287162817222697,1,0,18,12,1895812.2,2235712.5,1530000,0.150436565880361,10.86,0
1261,M,IND,0,42,SANTIAGO,2,0,0,21602758.5,-0.0730156666666667,0,0,4,4,1700000,25500000,15130000,0.11898412855814,7.34,0
1262,F,DEP,0,24,SANTIAGO,1,0,0,804525,-0.361765,0,0,30,8,802868.6,1700000,1275000,0.0525833298965144,3.65,0
1263,M,IND,0,37,SANTIAGO,0,0,0,0,-1,3,0,22,9,2742918.8,4720007.5,1870000,0,0,0
1264,F,IND,0,52,SANTIAGO,3,0,0,7195403,-0.11531414055067,0,0,33,12,5841359.8,8799922.5,3145000,0.190657202155347,11.04,0
1265,F,IND,0,26,SANTIAGO,2,0,0,2624009.5,-0.13166450452006,4,1,23,12,2514653.18,3741266.5,2295000,0.0952799348119123,14.72,1
1266,F,DEP,0,26,SANTIAGO,3,0,0,4109809.5,0.151954501414227,0,0,26,12,2845326.8,3912737,1020000,0.335768722567915,11.8,1
1267,M,DEP,0,56,SANTIAGO,2,0,0,2695299,0.00659649033699876,0,0,18,11,1225422.9,2677636,935000,0.240222705862504,7.96,0
1268,M,IND,0,50,SANTIAGO,3,1,10829246.5,12155246.5,0.000235427962660336,0,0,36,12,9203358,12925397.5,1419500,0.713587283457363,13.71,1
1269,F,IND,0,64,SANTIAGO,0,0,0,0,-1,1,1,32,8,1382741.75,2304001.5,1700000,0,7.5,0
1270,F,IND,0,24,SANTIAGO,1,0,0,473450,-0.224565,0,0,22,12,984143.6,1700000,1275000,0.0309444424219319,3.55,0
1271,F,IND,0,41,SANTIAGO,2,0,0,3375885.5,-0.110856073558514,0,0,24,12,2820753.73,5051108,1105000,0.254591647466693,8.03,0
1272,F,IND,0,29,VALPARAISO,0,0,0,0,-1,0,0,22,9,383459.31,702100,637500,0,0,0
1273,M,DEP,0,47,VALPARAISO,2,1,5343261.5,7299417.5,-0.14943244158679,0,0,36,12,4447196.6,8808388.5,2010250,0.302591601268847,8.27,0
1274,F,DEP,0,31,SANTIAGO,4,1,3086375.5,6132197.5,0.212915732169457,0,0,36,12,2739208.3,5055749,1360000,0.375747372809597,15.34,1
1275,F,IND,0,34,VALPARAISO,4,1,1878279,3592176.5,-0.156047359990968,0,0,22,12,1811943.3,4818582,2040000,0.146739230116861,14.14,1
1276,F,DEP,0,24,SANTIAGO,1,0,0,3008770.5,0.266666666666667,0,0,16,12,1197195.51,2550000,979200,0.25605683584756,4.73,0
1277,M,IND,0,45,SANTIAGO,4,0,0,8366550,-0.182322277834313,0,0,36,12,7737292.7,10232087.5,2380000,0.292946418314201,14.89,1
1278,F,IND,0,30,SANTIAGO,2,1,566686.5,1183693,-0.270715096481271,0,0,36,12,1053700.8,1976964,1530000,0.064471292784788,7.05,0
1279,F,DEP,0,32,SANTIAGO,2,1,2056014,2056014,0.317223051956179,1,1,36,12,1153093,2037467,1190000,0.143978561346039,15,1
1280,M,IND,0,37,VALDIVIA,1,0,0,1439738.5,-0.139627983539095,0,0,18,12,1854824.61,2581875,2465000,0.0486726995039655,3.64,0
1281,F,IND,0,23,CONCEPCION,1,0,0,730439,-0.456125591288612,3,0,36,12,1094450.31,1606449,1190000,0.0511511868941746,3.63,0
1282,F,DEP,0,49,SANTIAGO,1,0,0,1102382,-0.105300513588912,2,0,28,10,1174613.73,1724531,3060000,0.0300212954787229,3.55,0
1283,F,IND,0,23,SANTIAGO,0,0,0,0,-1,0,0,15,1,799672.69,1511470,2550000,0,0,0
1284,M,DEP,0,43,SANTIAGO,2,0,0,6141887.5,-0.221375522133395,2,0,33,12,6700968.71,9405403,5525000,0.0926378191155683,7.2,0
1285,M,DEP,0,40,SANTIAGO,2,1,773083.5,5614802.5,-0.182136908408638,1,0,36,12,4055312.6,7103552,2125000,0.220188324698497,7.85,0
1286,F,IND,0,56,SANTIAGO,2,1,1616691.5,1616691.5,-0.570123055160006,1,1,36,12,2610576.61,4530610.5,3825000,0.0352220362696724,14.38,1
1287,M,IND,0,42,SANTIAGO,4,1,8616178,8616178,0.0412168523258713,0,0,36,12,4400698.2,8351547.5,2550000,0.281574435242666,14.84,1
1288,F,IND,0,42,VALDIVIA,1,0,0,1364207.5,-0.0667024831678874,0,0,4,4,1724531,1724531,425000,0.26749161421733,4.77,0
1289,F,IND,0,30,SANTIAGO,0,0,0,0,-1,4,,19,0,27776.81,416653,1530000,0,0,0
1290,F,IND,0,45,SANTIAGO,2,0,0,17559512.5,-0.0966943478260869,4,4,36,12,15165710.2,19550000,2652000,0.551769480525092,39.55,1
1291,F,DEP,0,30,SANTIAGO,2,1,16983,1716983,-0.520194774346793,0,0,25,9,2094817.61,3578500,1020000,0.1402763774284,7.42,0
1292,F,IND,1,44,CONCEPCION,0,0,0,0,-0.741555555555556,4,0,22,4,292293.75,382500,2975000,0,0.02,0
1293,M,IND,1,38,CONCEPCION,0,0,0,0,-0.0887275779525601,1,0,21,6,1313104.65,2734195,2125000,0,0.07,0
1294,M,DEP,0,41,SANTIAGO,4,1,2986211.5,8505542,-0.0876236043815759,0,0,36,12,5453646.41,9667891.5,1530000,0.463264789582528,15.76,1
1295,M,IND,0,53,SANTIAGO,1,0,0,2034653.5,-0.166987916442444,0,0,13,12,2446333.15,2606227.5,1020000,0.166229847530241,4.24,0
1296,M,DEP,0,33,SANTIAGO,1,0,0,6169376.5,-0.057765360184715,1,1,34,12,4721404.31,7097636,1190000,0.432029136412525,13.1,1
1297,M,IND,0,45,SANTIAGO,3,0,0,3978578,-0.17462605398311,1,0,36,12,2858168.01,5142219.5,2380000,0.139305947503293,10.77,0
1298,F,IND,1,36,SANTIAGO,0,0,0,0,-1,0,0,21,5,5332910.8,8500000,2125000,0,0,0
1299,F,IND,0,44,SANTIAGO,1,0,0,2157240.5,-0.414420948616601,0,0,32,12,3298619.9,4301000,2550000,0.0704980532516976,3.74,0
1300,M,IND,0,49,SANTIAGO,3,1,4486215,4486215,-0.292389331464801,1,1,30,12,4046618.8,7787929.5,4080000,0.0916302064618013,18.02,1
1301,M,DEP,0,34,SANTIAGO,2,1,12967685,12967685,-0.0890725105459543,0,0,28,12,6995401.4,14868616.5,3400000,0.317835408876583,8.35,0
1302,M,DEP,0,38,SANTIAGO,1,0,0,400681.5,-0.768035211811709,4,0,36,12,2242009.81,3410446.5,1555500,0.0214658458445384,3.46,0
1303,M,IND,0,34,SANTIAGO,2,0,0,6860732.5,-0.080411701396183,0,0,36,12,4623105.8,9185006.5,1530000,0.373678220387896,8.64,0
1304,M,IND,1,43,SANTIAGO,1,1,837462.5,837462.5,-0.0126469379778929,0,0,10,10,763902.22,848189.5,2295000,0.03040894951311,3.56,0
1305,M,IND,0,58,SANTIAGO,2,0,0,4025821,-0.464120181261464,1,0,36,12,5381255.9,9208024.5,3400000,0.0986720809149,7.21,0
1306,M,IND,0,52,VALDIVIA,1,0,0,2389384,-0.0210156032771408,0,0,4,4,175266.6,2628999,1275000,0.156168878681773,4.2,0
1307,F,IND,0,38,SANTIAGO,0,0,0,0,-0.7979825,3,0,33,11,1580190.8,3400000,2550000,0,0.01,0
1308,F,IND,0,44,SANTIAGO,3,1,570443.5,2512328,-0.0546754812689701,1,0,36,12,1211239.2,2657635.5,2074000,0.100945351135272,10.58,0
